Filename,Timestamp,UserID,Emotion,Gender,Age
Angry_Female_(4-6)_2025-05-04_20-43-37.jpg,2025-05-04 20:43:37.910151,user_1,Angry,Female,(4-6)
Angry_Female_(8-12)_2025-05-04_20-43-38.jpg,2025-05-04 20:43:38.139251,user_1,Angry,Female,(8-12)
Angry_Female_(4-6)_2025-05-04_20-43-38.jpg,2025-05-04 20:43:38.348193,user_1,Angry,Female,(4-6)
Angry_Female_(8-12)_2025-05-04_20-43-38.jpg,2025-05-04 20:43:38.604396,user_1,Angry,Female,(8-12)
Angry_Female_(4-6)_2025-05-04_20-43-38.jpg,2025-05-04 20:43:38.805871,user_1,Angry,Female,(4-6)
Angry_Female_(8-12)_2025-05-04_20-43-39.jpg,2025-05-04 20:43:39.008412,user_1,Angry,Female,(8-12)
Angry_Female_(25-32)_2025-05-04_20-43-39.jpg,2025-05-04 20:43:39.200303,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-43-39.jpg,2025-05-04 20:43:39.405721,user_1,Angry,Female,(25-32)
Angry_Female_(8-12)_2025-05-04_20-43-39.jpg,2025-05-04 20:43:39.586402,user_1,Angry,Female,(8-12)
Angry_Female_(25-32)_2025-05-04_20-43-39.jpg,2025-05-04 20:43:39.787357,user_1,Angry,Female,(25-32)
Angry_Female_(8-12)_2025-05-04_20-43-40.jpg,2025-05-04 20:43:40.024004,user_1,Angry,Female,(8-12)
Angry_Female_(4-6)_2025-05-04_20-43-40.jpg,2025-05-04 20:43:40.335812,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-40.jpg,2025-05-04 20:43:40.588077,user_1,Angry,Female,(4-6)
Angry_Female_(8-12)_2025-05-04_20-43-40.jpg,2025-05-04 20:43:40.832195,user_1,Angry,Female,(8-12)
Happy_Male_(25-32)_2025-05-04_20-43-41.jpg,2025-05-04 20:43:41.101164,user_1,Happy,Male,(25-32)
Happy_Female_(25-32)_2025-05-04_20-43-41.jpg,2025-05-04 20:43:41.310987,user_1,Happy,Female,(25-32)
Happy_Male_(25-32)_2025-05-04_20-43-41.jpg,2025-05-04 20:43:41.555871,user_1,Happy,Male,(25-32)
Angry_Male_(48-53)_2025-05-04_20-43-41.jpg,2025-05-04 20:43:41.782716,user_1,Angry,Male,(48-53)
Angry_Female_(25-32)_2025-05-04_20-43-41.jpg,2025-05-04 20:43:41.986633,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-43-42.jpg,2025-05-04 20:43:42.170828,user_1,Angry,Female,(25-32)
Angry_Female_(8-12)_2025-05-04_20-43-42.jpg,2025-05-04 20:43:42.396021,user_1,Angry,Female,(8-12)
Angry_Female_(25-32)_2025-05-04_20-43-42.jpg,2025-05-04 20:43:42.597007,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-43-42.jpg,2025-05-04 20:43:42.806835,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-43-43.jpg,2025-05-04 20:43:43.002019,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-43-43.jpg,2025-05-04 20:43:43.220246,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-43-43.jpg,2025-05-04 20:43:43.434207,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-43-43.jpg,2025-05-04 20:43:43.639728,user_1,Angry,Female,(25-32)
Angry_Female_(4-6)_2025-05-04_20-43-43.jpg,2025-05-04 20:43:43.841253,user_1,Angry,Female,(4-6)
Angry_Female_(25-32)_2025-05-04_20-43-44.jpg,2025-05-04 20:43:44.033182,user_1,Angry,Female,(25-32)
Angry_Female_(4-6)_2025-05-04_20-43-44.jpg,2025-05-04 20:43:44.228209,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-44.jpg,2025-05-04 20:43:44.428664,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-44.jpg,2025-05-04 20:43:44.621997,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-44.jpg,2025-05-04 20:43:44.801720,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-45.jpg,2025-05-04 20:43:45.018680,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-45.jpg,2025-05-04 20:43:45.231196,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-45.jpg,2025-05-04 20:43:45.414804,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-45.jpg,2025-05-04 20:43:45.599243,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-45.jpg,2025-05-04 20:43:45.795571,user_1,Angry,Female,(4-6)
Angry_Female_(4-6)_2025-05-04_20-43-46.jpg,2025-05-04 20:43:46.013810,user_1,Angry,Female,(4-6)
Neutral_Male_ (20-24)_2025-05-04_20-50-10.jpg,2025-05-04 20:50:10.949984,user_2,Neutral,Male, (20-24)
Happy_Male_(25-32)_2025-05-04_20-50-11.jpg,2025-05-04 20:50:11.133515,user_2,Happy,Male,(25-32)
Happy_Male_(25-32)_2025-05-04_20-50-11.jpg,2025-05-04 20:50:11.343677,user_2,Happy,Male,(25-32)
Neutral_Male_ (20-24)_2025-05-04_20-50-11.jpg,2025-05-04 20:50:11.510293,user_2,Neutral,Male, (20-24)
Angry_Male_(25-32)_2025-05-04_20-50-11.jpg,2025-05-04 20:50:11.693945,user_2,Angry,Male,(25-32)
Neutral_Male_ (20-24)_2025-05-04_20-50-11.jpg,2025-05-04 20:50:11.881075,user_2,Neutral,Male, (20-24)
Neutral_Male_ (20-24)_2025-05-04_20-50-12.jpg,2025-05-04 20:50:12.060193,user_2,Neutral,Male, (20-24)
Neutral_Male_ (20-24)_2025-05-04_20-50-12.jpg,2025-05-04 20:50:12.243546,user_2,Neutral,Male, (20-24)
Neutral_Male_ (20-24)_2025-05-04_20-50-12.jpg,2025-05-04 20:50:12.432868,user_2,Neutral,Male, (20-24)
Sad_Male_ (20-24)_2025-05-04_20-50-12.jpg,2025-05-04 20:50:12.626384,user_2,Sad,Male, (20-24)
Happy_Male_ (20-24)_2025-05-04_20-50-12.jpg,2025-05-04 20:50:12.821559,user_2,Happy,Male, (20-24)
Happy_Male_ (20-24)_2025-05-04_20-50-12.jpg,2025-05-04 20:50:12.996117,user_2,Happy,Male, (20-24)
Happy_Male_(25-32)_2025-05-04_20-50-13.jpg,2025-05-04 20:50:13.189158,user_2,Happy,Male,(25-32)
Sad_Male_(25-32)_2025-05-04_20-50-13.jpg,2025-05-04 20:50:13.366123,user_2,Sad,Male,(25-32)
Sad_Male_(25-32)_2025-05-04_20-50-13.jpg,2025-05-04 20:50:13.566500,user_2,Sad,Male,(25-32)
Sad_Male_ (20-24)_2025-05-04_20-50-13.jpg,2025-05-04 20:50:13.739867,user_2,Sad,Male, (20-24)
Neutral_Male_(25-32)_2025-05-04_20-50-13.jpg,2025-05-04 20:50:13.933356,user_2,Neutral,Male,(25-32)
Neutral_Male_(25-32)_2025-05-04_20-50-14.jpg,2025-05-04 20:50:14.166016,user_2,Neutral,Male,(25-32)
Neutral_Male_(25-32)_2025-05-04_20-50-14.jpg,2025-05-04 20:50:14.378880,user_2,Neutral,Male,(25-32)
Neutral_Male_ (20-24)_2025-05-04_20-50-14.jpg,2025-05-04 20:50:14.551674,user_2,Neutral,Male, (20-24)
Happy_Male_(25-32)_2025-05-04_20-50-14.jpg,2025-05-04 20:50:14.745017,user_2,Happy,Male,(25-32)
Happy_Male_(25-32)_2025-05-04_20-50-14.jpg,2025-05-04 20:50:14.950978,user_2,Happy,Male,(25-32)
Neutral_Male_(25-32)_2025-05-04_20-50-15.jpg,2025-05-04 20:50:15.147858,user_2,Neutral,Male,(25-32)
Neutral_Male_ (20-24)_2025-05-04_20-50-15.jpg,2025-05-04 20:50:15.362503,user_2,Neutral,Male, (20-24)
Neutral_Male_ (20-24)_2025-05-04_20-50-15.jpg,2025-05-04 20:50:15.571537,user_2,Neutral,Male, (20-24)
Neutral_Male_(25-32)_2025-05-04_20-50-15.jpg,2025-05-04 20:50:15.774667,user_2,Neutral,Male,(25-32)
Happy_Male_ (20-24)_2025-05-04_20-50-15.jpg,2025-05-04 20:50:15.997747,user_2,Happy,Male, (20-24)
Happy_Male_ (20-24)_2025-05-04_20-50-16.jpg,2025-05-04 20:50:16.193225,user_2,Happy,Male, (20-24)
Happy_Male_(25-32)_2025-05-04_20-50-16.jpg,2025-05-04 20:50:16.442265,user_2,Happy,Male,(25-32)
Sad_Male_(8-12)_2025-05-04_20-50-17.jpg,2025-05-04 20:50:17.261410,user_2,Sad,Male,(8-12)
Happy_Male_ (20-24)_2025-05-04_20-50-17.jpg,2025-05-04 20:50:17.970846,user_2,Happy,Male, (20-24)
Happy_Female_(15-20)_2025-05-04_20-50-18.jpg,2025-05-04 20:50:18.654589,user_2,Happy,Female,(15-20)
Happy_Female_ (20-24)_2025-05-04_20-50-18.jpg,2025-05-04 20:50:18.860465,user_2,Happy,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-50-19.jpg,2025-05-04 20:50:19.064723,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-50-19.jpg,2025-05-04 20:50:19.264902,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-50-19.jpg,2025-05-04 20:50:19.481007,user_2,Surprise,Female, (20-24)
Happy_Female_(25-32)_2025-05-04_20-50-19.jpg,2025-05-04 20:50:19.674696,user_2,Happy,Female,(25-32)
Surprise_Female_ (20-24)_2025-05-04_20-50-19.jpg,2025-05-04 20:50:19.890326,user_2,Surprise,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-20.jpg,2025-05-04 20:50:20.109925,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-20.jpg,2025-05-04 20:50:20.320905,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-20.jpg,2025-05-04 20:50:20.558757,user_2,Happy,Female, (20-24)
Happy_Female_(25-32)_2025-05-04_20-50-20.jpg,2025-05-04 20:50:20.782978,user_2,Happy,Female,(25-32)
Happy_Female_ (20-24)_2025-05-04_20-50-21.jpg,2025-05-04 20:50:21.000600,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-21.jpg,2025-05-04 20:50:21.208294,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-21.jpg,2025-05-04 20:50:21.414164,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-21.jpg,2025-05-04 20:50:21.606613,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-21.jpg,2025-05-04 20:50:21.810225,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-22.jpg,2025-05-04 20:50:22.006784,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-22.jpg,2025-05-04 20:50:22.215456,user_2,Happy,Female, (20-24)
Neutral_Male_ (20-24)_2025-05-04_20-50-22.jpg,2025-05-04 20:50:22.417231,user_2,Neutral,Male, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-22.jpg,2025-05-04 20:50:22.636229,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-22.jpg,2025-05-04 20:50:22.819927,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-23.jpg,2025-05-04 20:50:23.043874,user_2,Happy,Female, (20-24)
Happy_Female_(25-32)_2025-05-04_20-50-23.jpg,2025-05-04 20:50:23.218053,user_2,Happy,Female,(25-32)
Happy_Female_ (20-24)_2025-05-04_20-50-23.jpg,2025-05-04 20:50:23.427855,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-23.jpg,2025-05-04 20:50:23.617417,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-23.jpg,2025-05-04 20:50:23.832519,user_2,Happy,Female, (20-24)
Happy_Female_(25-32)_2025-05-04_20-50-24.jpg,2025-05-04 20:50:24.016731,user_2,Happy,Female,(25-32)
Happy_Female_ (20-24)_2025-05-04_20-50-24.jpg,2025-05-04 20:50:24.240700,user_2,Happy,Female, (20-24)
Happy_Male_ (20-24)_2025-05-04_20-50-24.jpg,2025-05-04 20:50:24.460268,user_2,Happy,Male, (20-24)
Happy_Male_ (20-24)_2025-05-04_20-50-24.jpg,2025-05-04 20:50:24.701328,user_2,Happy,Male, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-24.jpg,2025-05-04 20:50:24.927527,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-25.jpg,2025-05-04 20:50:25.214849,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-25.jpg,2025-05-04 20:50:25.594901,user_2,Happy,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-50-25.jpg,2025-05-04 20:50:25.844482,user_2,Neutral,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-50-26.jpg,2025-05-04 20:50:26.064973,user_2,Angry,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-50-26.jpg,2025-05-04 20:50:26.321338,user_2,Neutral,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-50-26.jpg,2025-05-04 20:50:26.565803,user_2,Surprise,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-50-26.jpg,2025-05-04 20:50:26.804814,user_2,Neutral,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-50-27.jpg,2025-05-04 20:50:27.023285,user_2,Neutral,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-50-27.jpg,2025-05-04 20:50:27.255197,user_2,Neutral,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-50-27.jpg,2025-05-04 20:50:27.498727,user_2,Neutral,Female, (20-24)
Neutral_Female_(15-20)_2025-05-04_20-50-27.jpg,2025-05-04 20:50:27.798804,user_2,Neutral,Female,(15-20)
Happy_Female_(15-20)_2025-05-04_20-50-28.jpg,2025-05-04 20:50:28.031431,user_2,Happy,Female,(15-20)
Happy_Female_(15-20)_2025-05-04_20-50-28.jpg,2025-05-04 20:50:28.284333,user_2,Happy,Female,(15-20)
Happy_Female_ (20-24)_2025-05-04_20-50-28.jpg,2025-05-04 20:50:28.532759,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-28.jpg,2025-05-04 20:50:28.769371,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-50-28.jpg,2025-05-04 20:50:28.992533,user_2,Happy,Female, (20-24)
Happy_Female_(25-32)_2025-05-04_20-50-29.jpg,2025-05-04 20:50:29.233674,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-50-29.jpg,2025-05-04 20:50:29.478041,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-50-29.jpg,2025-05-04 20:50:29.726650,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-50-29.jpg,2025-05-04 20:50:29.964911,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-50-30.jpg,2025-05-04 20:50:30.189454,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-50-30.jpg,2025-05-04 20:50:30.442851,user_2,Happy,Female,(25-32)
Neutral_Female_ (20-24)_2025-05-04_20-50-30.jpg,2025-05-04 20:50:30.674722,user_2,Neutral,Female, (20-24)
Happy_Female_(25-32)_2025-05-04_20-50-30.jpg,2025-05-04 20:50:30.927434,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-50-31.jpg,2025-05-04 20:50:31.185677,user_2,Happy,Female,(25-32)
Neutral_Female_ (20-24)_2025-05-04_20-50-31.jpg,2025-05-04 20:50:31.421482,user_2,Neutral,Female, (20-24)
Happy_Male_ (20-24)_2025-05-04_20-52-25.jpg,2025-05-04 20:52:25.222115,user_2,Happy,Male, (20-24)
Happy_Male_ (20-24)_2025-05-04_20-52-25.jpg,2025-05-04 20:52:25.393923,user_2,Happy,Male, (20-24)
Happy_Female_(8-12)_2025-05-04_20-52-25.jpg,2025-05-04 20:52:25.559660,user_2,Happy,Female,(8-12)
Angry_Female_ (20-24)_2025-05-04_20-52-25.jpg,2025-05-04 20:52:25.741051,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-25.jpg,2025-05-04 20:52:25.925082,user_2,Angry,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-52-26.jpg,2025-05-04 20:52:26.103884,user_2,Neutral,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-26.jpg,2025-05-04 20:52:26.309598,user_2,Sad,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-26.jpg,2025-05-04 20:52:26.485027,user_2,Sad,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-26.jpg,2025-05-04 20:52:26.705303,user_2,Sad,Female, (20-24)
Sad_Female_(15-20)_2025-05-04_20-52-26.jpg,2025-05-04 20:52:26.901602,user_2,Sad,Female,(15-20)
Sad_Female_(15-20)_2025-05-04_20-52-27.jpg,2025-05-04 20:52:27.116783,user_2,Sad,Female,(15-20)
Happy_Female_(15-20)_2025-05-04_20-52-27.jpg,2025-05-04 20:52:27.335877,user_2,Happy,Female,(15-20)
Happy_Female_ (20-24)_2025-05-04_20-52-27.jpg,2025-05-04 20:52:27.520323,user_2,Happy,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-52-27.jpg,2025-05-04 20:52:27.836612,user_2,Neutral,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-28.jpg,2025-05-04 20:52:28.080736,user_2,Sad,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-52-28.jpg,2025-05-04 20:52:28.308699,user_2,Neutral,Female, (20-24)
Neutral_Female_(4-6)_2025-05-04_20-52-28.jpg,2025-05-04 20:52:28.491872,user_2,Neutral,Female,(4-6)
Neutral_Female_(4-6)_2025-05-04_20-52-28.jpg,2025-05-04 20:52:28.672934,user_2,Neutral,Female,(4-6)
Sad_Female_ (20-24)_2025-05-04_20-52-28.jpg,2025-05-04 20:52:28.883507,user_2,Sad,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-29.jpg,2025-05-04 20:52:29.099874,user_2,Sad,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-29.jpg,2025-05-04 20:52:29.303642,user_2,Sad,Female, (20-24)
Sad_Female_(4-6)_2025-05-04_20-52-29.jpg,2025-05-04 20:52:29.490851,user_2,Sad,Female,(4-6)
Neutral_Female_(4-6)_2025-05-04_20-52-29.jpg,2025-05-04 20:52:29.710478,user_2,Neutral,Female,(4-6)
Sad_Female_(4-6)_2025-05-04_20-52-29.jpg,2025-05-04 20:52:29.922784,user_2,Sad,Female,(4-6)
Neutral_Female_(4-6)_2025-05-04_20-52-30.jpg,2025-05-04 20:52:30.100496,user_2,Neutral,Female,(4-6)
Fear_Female_ (20-24)_2025-05-04_20-52-30.jpg,2025-05-04 20:52:30.313968,user_2,Fear,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-52-30.jpg,2025-05-04 20:52:30.497956,user_2,Happy,Female, (20-24)
Happy_Female_(38-43)_2025-05-04_20-52-30.jpg,2025-05-04 20:52:30.698694,user_2,Happy,Female,(38-43)
Neutral_Female_(38-43)_2025-05-04_20-52-30.jpg,2025-05-04 20:52:30.932733,user_2,Neutral,Female,(38-43)
Neutral_Female_ (20-24)_2025-05-04_20-52-31.jpg,2025-05-04 20:52:31.109972,user_2,Neutral,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-31.jpg,2025-05-04 20:52:31.310152,user_2,Sad,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-31.jpg,2025-05-04 20:52:31.532602,user_2,Sad,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-52-31.jpg,2025-05-04 20:52:31.722251,user_2,Neutral,Female, (20-24)
Neutral_Female_ (20-24)_2025-05-04_20-52-31.jpg,2025-05-04 20:52:31.898478,user_2,Neutral,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-52-32.jpg,2025-05-04 20:52:32.130729,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-52-32.jpg,2025-05-04 20:52:32.341213,user_2,Happy,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-52-32.jpg,2025-05-04 20:52:32.519901,user_2,Happy,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-32.jpg,2025-05-04 20:52:32.704289,user_2,Sad,Female, (20-24)
Happy_Female_ (20-24)_2025-05-04_20-52-32.jpg,2025-05-04 20:52:32.886911,user_2,Happy,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-33.jpg,2025-05-04 20:52:33.079760,user_2,Sad,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-33.jpg,2025-05-04 20:52:33.285638,user_2,Angry,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-52-33.jpg,2025-05-04 20:52:33.469432,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-52-33.jpg,2025-05-04 20:52:33.669103,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-52-33.jpg,2025-05-04 20:52:33.884628,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-52-34.jpg,2025-05-04 20:52:34.068482,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-52-34.jpg,2025-05-04 20:52:34.239280,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-52-34.jpg,2025-05-04 20:52:34.434363,user_2,Surprise,Female, (20-24)
Surprise_Female_ (20-24)_2025-05-04_20-52-34.jpg,2025-05-04 20:52:34.632646,user_2,Surprise,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-34.jpg,2025-05-04 20:52:34.802987,user_2,Sad,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-35.jpg,2025-05-04 20:52:35.002856,user_2,Angry,Female, (20-24)
Angry_Female_(38-43)_2025-05-04_20-52-35.jpg,2025-05-04 20:52:35.183184,user_2,Angry,Female,(38-43)
Angry_Female_ (20-24)_2025-05-04_20-52-35.jpg,2025-05-04 20:52:35.363365,user_2,Angry,Female, (20-24)
Angry_Female_(38-43)_2025-05-04_20-52-35.jpg,2025-05-04 20:52:35.574466,user_2,Angry,Female,(38-43)
Angry_Female_(38-43)_2025-05-04_20-52-35.jpg,2025-05-04 20:52:35.767245,user_2,Angry,Female,(38-43)
Angry_Female_(38-43)_2025-05-04_20-52-35.jpg,2025-05-04 20:52:35.952134,user_2,Angry,Female,(38-43)
Angry_Female_ (20-24)_2025-05-04_20-52-36.jpg,2025-05-04 20:52:36.129898,user_2,Angry,Female, (20-24)
Angry_Female_(38-43)_2025-05-04_20-52-36.jpg,2025-05-04 20:52:36.317931,user_2,Angry,Female,(38-43)
Sad_Female_(38-43)_2025-05-04_20-52-36.jpg,2025-05-04 20:52:36.498421,user_2,Sad,Female,(38-43)
Angry_Female_ (20-24)_2025-05-04_20-52-36.jpg,2025-05-04 20:52:36.695355,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-36.jpg,2025-05-04 20:52:36.881945,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-37.jpg,2025-05-04 20:52:37.076513,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-37.jpg,2025-05-04 20:52:37.286504,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-37.jpg,2025-05-04 20:52:37.476417,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-37.jpg,2025-05-04 20:52:37.674403,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-37.jpg,2025-05-04 20:52:37.886609,user_2,Angry,Female, (20-24)
Sad_Female_ (20-24)_2025-05-04_20-52-38.jpg,2025-05-04 20:52:38.080121,user_2,Sad,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-38.jpg,2025-05-04 20:52:38.270640,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-38.jpg,2025-05-04 20:52:38.478288,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-38.jpg,2025-05-04 20:52:38.675621,user_2,Angry,Female, (20-24)
Angry_Female_(38-43)_2025-05-04_20-52-38.jpg,2025-05-04 20:52:38.870659,user_2,Angry,Female,(38-43)
Angry_Female_ (20-24)_2025-05-04_20-52-39.jpg,2025-05-04 20:52:39.122837,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-39.jpg,2025-05-04 20:52:39.331954,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-39.jpg,2025-05-04 20:52:39.558111,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-39.jpg,2025-05-04 20:52:39.760222,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-39.jpg,2025-05-04 20:52:39.986490,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-40.jpg,2025-05-04 20:52:40.190732,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-40.jpg,2025-05-04 20:52:40.411815,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-40.jpg,2025-05-04 20:52:40.605521,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-40.jpg,2025-05-04 20:52:40.827619,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-41.jpg,2025-05-04 20:52:41.050650,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-41.jpg,2025-05-04 20:52:41.260072,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-41.jpg,2025-05-04 20:52:41.444461,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-41.jpg,2025-05-04 20:52:41.657359,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-41.jpg,2025-05-04 20:52:41.884553,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-42.jpg,2025-05-04 20:52:42.089185,user_2,Angry,Female, (20-24)
Angry_Female_ (20-24)_2025-05-04_20-52-42.jpg,2025-05-04 20:52:42.331523,user_2,Angry,Female, (20-24)
Neutral_Female_(25-32)_2025-05-04_20-56-49.jpg,2025-05-04 20:56:49.715817,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-49.jpg,2025-05-04 20:56:49.899529,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-50.jpg,2025-05-04 20:56:50.096149,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-50.jpg,2025-05-04 20:56:50.301962,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-50.jpg,2025-05-04 20:56:50.510421,user_2,Neutral,Female,(25-32)
